time,u,v,w,p,q,r,phi_deg,theta_deg,psi_deg,airspeed,alpha_deg
1.254079262147481160e+02,1.058686247381151730e+02,4.019628000837934673e-02,-3.944137547562548196e+00,4.399621108334698027e-04,1.573610663875652394e-03,2.867898822710119450e-03,1.983833400370365485e+00,-3.935783147686329198e+00,1.664346142411686458e+01,1.059420763468173305e+02,-2.133568591108505608e+00
1.273726597134555050e+02,1.058331788853660953e+02,4.289939166707448098e-02,-3.938004487230046813e+00,3.989322524358703925e-04,1.579795315221887812e-03,2.905416656536232572e-03,2.008794105469314140e+00,-3.769394447139652105e+00,1.697520364051425901e+01,1.059064279101185946e+02,-2.130966801836252866e+00
1.293360158582191275e+02,1.057479429880017818e+02,4.563555214882027838e-02,-3.922863578645161553e+00,3.551005467457296486e-04,1.552299602282189222e-03,2.938332838385391589e-03,2.029658185043662577e+00,-3.604618814251241421e+00,1.731064525341512450e+01,1.058206897891615341e+02,-2.124490589119572892e+00
1.313357599077025384e+02,1.056155642635433622e+02,4.839393635323205323e-02,-3.899179241210991353e+00,3.087296153399651170e-04,1.492769154954000279e-03,2.966713398551615050e-03,2.046501573465230095e+00,-3.442029437938228575e+00,1.765564056944451110e+01,1.056875269624321589e+02,-2.114319975295482656e+00
1.333732414080275248e+02,1.054399735096836821e+02,5.111086763096326507e-02,-3.867636419619042698e+00,2.609116334458579513e-04,1.403041387443128849e-03,2.989950945992688163e-03,2.058975105084938306e+00,-3.285303038595305924e+00,1.800983705740848251e+01,1.055108962975765365e+02,-2.100720720468023828e+00
1.353572889918362989e+02,1.052363569374994086e+02,5.360842190823854325e-02,-3.830947730976952403e+00,2.149358163407985903e-04,1.291331096202704169e-03,3.006870767175352788e-03,2.066572086335991543e+00,-3.144322042519953175e+00,1.835658809281641624e+01,1.053060770129490464e+02,-2.084833234966152915e+00
1.373557217425048975e+02,1.050058338978828232e+02,5.592502166256593105e-02,-3.789300171642051573e+00,1.702844291917931737e-04,1.158628655737717903e-03,3.018150178306532126e-03,2.069787171179567675e+00,-3.016430461682779729e+00,1.870693097350200418e+01,1.050741979554857721e+02,-2.066711239981559256e+00
1.393541544931734961e+02,1.047569850122884105e+02,5.799765011982945667e-02,-3.744227405913925555e+00,1.282738716036070886e-04,1.009910160363947963e-03,3.023706265843412525e-03,2.068746515632114313e+00,-2.904722298791002189e+00,1.905761684801833411e+01,1.048238928463326687e+02,-2.046996150083933763e+00
1.413525872438420947e+02,1.044969570493997111e+02,5.978986644917349408e-02,-3.697012312541734236e+00,8.977221138903502705e-05,8.495077854666537379e-04,3.023726106442202726e-03,2.063736021694134504e+00,-2.810734322552434605e+00,1.940794142404983447e+01,1.045623522471224049e+02,-2.026230199209737126e+00
1.433510199945106933e+02,1.042326771868065975e+02,6.127381049020760168e-02,-3.648906439961456805e+00,5.551801572823962614e-05,6.817611039913009426e-04,3.018517507405555581e-03,2.055119919969521369e+00,-2.735509618547363075e+00,1.975725120406461599e+01,1.042965448431369424e+02,-2.004952789576799788e+00
1.453494527451792919e+02,1.039707136989341620e+02,6.243069007442713508e-02,-3.601105074133998052e+00,2.610575254029931031e-05,5.109405694520186177e-04,3.008499927054929333e-03,2.043329083069693297e+00,-2.679602258982071827e+00,2.010495643693354850e+01,1.040330772514768682e+02,-1.983690099892491121e+00
1.473478854958478905e+02,1.037171517971885208e+02,6.325100888609712368e-02,-3.554724230490447390e+00,1.975260360325794867e-06,3.411702636221598155e-04,2.994192079966549562e-03,2.028847867020281193e+00,-2.643090561003587080e+00,2.045054209364021602e+01,1.037780691763245784e+02,-1.962944418634053223e+00
1.491591566627994894e+02,1.034992067571544538e+02,6.370335388564452028e-02,-3.514766930398032230e+00,-1.509539648144002914e-05,1.914768769218561692e-04,2.978020671470517269e-03,2.013836257839571431e+00,-2.626448455141100258e+00,2.076156815133679956e+01,1.035588887737432344e+02,-1.944980617460520644e+00
1.505447293555059787e+02,1.033424609612068821e+02,6.386613920401799926e-02,-3.485974904872169766e+00,-2.500670990269913626e-05,8.139828640168686718e-05,2.963911414708112532e-03,2.001404075558347095e+00,-2.623916906643697811e+00,2.099791635421466651e+01,1.034012588774416344e+02,-1.931983653608908114e+00
1.523510582608181494e+02,1.031536658719724215e+02,6.384884504689801454e-02,-3.451230720487030279e+00,-3.383187504612473399e-05,-5.433107469442137569e-05,2.943678903194990072e-03,1.984296740040966567e+00,-2.633233114712776324e+00,2.130381823712103184e+01,1.032114036964306365e+02,-1.916240393804431452e+00
1.536560762042035435e+02,1.030296039236350225e+02,6.368274966546602633e-02,-3.428357189961002138e+00,-3.736951565214548877e-05,-1.457692708989044572e-04,2.928044570861856356e-03,1.971515226835640844e+00,-2.648324055810258759e+00,2.152318575521698918e+01,1.030866478898973213e+02,-1.905840056787402093e+00
1.551138216757098007e+02,1.029044221864028117e+02,6.335494322594469041e-02,-3.405238820637475072e+00,-3.859344637388436260e-05,-2.403175066066422531e-04,2.909855879745479844e-03,1.957029107796628420e+00,-2.672853586929223813e+00,2.176655308641645092e+01,1.029607681148107901e+02,-1.895298953341976622e+00
1.568422553378043460e+02,1.027755398473821344e+02,6.278772792749824638e-02,-3.381389296101786179e+00,-3.648578345283043644e-05,-3.408721205525346281e-04,2.887679192482801600e-03,1.939839988430210882e+00,-2.711483857320267976e+00,2.205279529074748268e+01,1.028311690432011147e+02,-1.884392690635640966e+00
1.584795567572244295e+02,1.026739644606062285e+02,6.209109474970133519e-02,-3.362548540793187879e+00,-3.116164360376301896e-05,-4.235372200560559314e-04,2.866460761309125912e-03,1.923822389974936709e+00,-2.756515783124509955e+00,2.232163523150742179e+01,1.027290298116898839e+02,-1.875753080803818751e+00
1.602067615871307282e+02,1.025890804752196601e+02,6.121170707326355209e-02,-3.346758532018691223e+00,-2.234735225296432723e-05,-4.966038703738990135e-04,2.844281324987724818e-03,1.907492968059681049e+00,-2.811587612489856891e+00,2.260285175579060990e+01,1.026436747797730504e+02,-1.868494735239636162e+00
1.619200759001533640e+02,1.025276796689316399e+02,6.021804617762847867e-02,-3.335288781395803870e+00,-1.071896105898526044e-05,-5.541738243327213676e-04,2.822890852658705568e-03,1.892134568537747308e+00,-2.872478385163184988e+00,2.287947965404860540e+01,1.025819325016030632e+02,-1.863210059705787902e+00
1.637059106326475444e+02,1.024876239286749211e+02,5.908211129380049054e-02,-3.327746082409239303e+00,4.031731164835266652e-06,-5.980919359119427027e-04,2.801643718758966770e-03,1.877269755858325340e+00,-2.941000005863680045e+00,2.316549139087442200e+01,1.025416522357152473e+02,-1.859725453413283658e+00
1.655545086028661785e+02,1.024711684395342246e+02,5.782999230890984582e-02,-3.324554178651416336e+00,2.162928350274671569e-05,-6.263168376281298601e-04,2.781167288856676613e-03,1.863348477817289517e+00,-3.015609872349019671e+00,2.345925123272595769e+01,1.025251011516603796e+02,-1.858241046289680343e+00
1.674572725606761878e+02,1.024794889307682979e+02,5.649418986642727736e-02,-3.325936138581699897e+00,4.165042375796666692e-05,-6.375243170414274978e-04,2.762066755590021194e-03,1.850785977548105032e+00,-3.094417469941983523e+00,2.375942454395492121e+01,1.025334613397152168e+02,-1.858862112549945378e+00
1.694088376432439986e+02,1.025127186934856809e+02,5.510997368407731523e-02,-3.331920265002927373e+00,6.357963120085167292e-05,-6.311372859630252170e-04,2.744875269169303085e-03,1.839931753267641135e+00,-3.175385156585222024e+00,2.406529300660935533e+01,1.025668670852886351e+02,-1.861601068092303857e+00
1.713716035991561171e+02,1.025689084175580064e+02,5.373772104820356138e-02,-3.342150361611983200e+00,8.643174549517762019e-05,-6.078025691978394211e-04,2.730279679847893645e-03,1.831202910513945792e+00,-3.255024672268851837e+00,2.437121744363298603e+01,1.026233590892039018e+02,-1.866290523056117978e+00
1.734045199560704305e+02,1.026481198403417778e+02,5.237111441077976076e-02,-3.356632422668564875e+00,1.102975263507448408e-04,-5.675849534464915639e-04,2.718181011056611425e-03,1.824531450027339075e+00,-3.333710529410479850e+00,2.468667074453105315e+01,1.027030001057014061e+02,-1.872926312973490770e+00
1.754374363129847438e+02,1.027452390895353318e+02,5.109058578635689019e-02,-3.374424719502108427e+00,1.337461338894754782e-04,-5.132305116035035296e-04,2.709233666525250918e-03,1.820263345569463453e+00,-3.406799604337120702e+00,2.500110458048808937e+01,1.028006493559321939e+02,-1.881068423141783352e+00
1.774703526698990572e+02,1.028565381508495875e+02,4.992212802994697857e-02,-3.394835797967322044e+00,1.562144372922351972e-04,-4.471839044774070107e-04,2.703427519186602564e-03,1.818329416050561420e+00,-3.472811457611622465e+00,2.531492908379049567e+01,1.029125592077624134e+02,-1.890392018115601758e+00
1.799202828322516439e+02,1.030040708724416163e+02,4.869223685438121840e-02,-3.421905755086672052e+00,1.812962981502974809e-04,-3.557240905566256997e-04,2.700466997876879542e-03,1.818920474169804624e+00,-3.541296434170907226e+00,2.569287802863584602e+01,1.030609063914421455e+02,-1.902727503003762699e+00
1.823702129946042305e+02,1.031599614943095560e+02,4.768199704789002902e-02,-3.450513939577556144e+00,2.035328277490699458e-04,-2.556392110305556568e-04,2.701630250340483590e-03,1.822412139324561364e+00,-3.596300674072749004e+00,2.607115735670367229e+01,1.032176630985583330e+02,-1.915725876855102427e+00
1.845471033121458788e+02,1.033003018382544695e+02,4.698198768637637524e-02,-3.476267089874451433e+00,2.204629000920923219e-04,-1.631192606597532842e-04,2.705784767587602994e-03,1.827639409832342743e+00,-3.633158290163647663e+00,2.640802047316667966e+01,1.033587877253878844e+02,-1.927393183798286946e+00
1.866170115229164992e+02,1.034313413552694527e+02,4.649367320766250450e-02,-3.500310570150914291e+00,2.338351891567926326e-04,-7.486554446266128517e-05,2.712119575110106488e-03,1.834173277928448087e+00,-3.657516766514468998e+00,2.672930875562644459e+01,1.034905633876800977e+02,-1.938256914907150907e+00
1.886243640386492757e+02,1.035530358245609364e+02,4.618460390729060838e-02,-3.522636889314516573e+00,2.441279179769055791e-04,8.703512533498147081e-06,2.720152777621646749e-03,1.841693024655313815e+00,-3.671308812555423629e+00,2.704204100719355708e+01,1.036129448097794352e+02,-1.948319768743526748e+00
1.886247844455818949e+02,1.035530605630682430e+02,4.618455588991379063e-02,-3.522641427710927697e+00,2.441297924694506500e-04,8.720665930495886197e-06,2.720154631541658614e-03,1.841694702698063679e+00,-3.671310708556903446e+00,2.704210663659505798e+01,1.036129696882581754e+02,-1.948321811841250195e+00
1.886247931752338616e+02,1.035530610767538633e+02,4.618455489291749261e-02,-3.522641521948989496e+00,2.441298313915975411e-04,8.721022233554363254e-06,2.720154670038583446e-03,1.841694737542646454e+00,-3.671310747922591045e+00,2.704210799937489895e+01,1.036129702048502566e+02,-1.948321854265380848e+00
1.886248019048858282e+02,1.035530615904393414e+02,4.618455389592417831e-02,-3.522641616187023317e+00,2.441298703136938813e-04,8.721378524060996185e-06,2.720154708535537768e-03,1.841694772387246104e+00,-3.671310787288102784e+00,2.704210936215476480e+01,1.036129707214421813e+02,-1.948321896689498622e+00
1.886248892014054945e+02,1.035530667272857528e+02,4.618454392615514020e-02,-3.522642558565831195e+00,2.441302595318521000e-04,8.724940922564729674e-06,2.720155093506663926e-03,1.841695120834173416e+00,-3.671311180933499063e+00,2.704212298995480523e+01,1.036129758873530875e+02,-1.948322320929961382e+00
1.886257621666021578e+02,1.035531180949185739e+02,4.618444424487537503e-02,-3.522651982201264076e+00,2.441341514328983838e-04,8.760557216800672555e-06,2.720158943376519561e-03,1.841698605396549393e+00,-3.671315116416108193e+00,2.704225926809301939e+01,1.036130275456264656e+02,-1.948326563263532263e+00
1.886263077698500865e+02,1.035531501989215144e+02,4.618438195922723588e-02,-3.522657871832495236e+00,2.441365836120328817e-04,8.782818267253676508e-06,2.720161349691602084e-03,1.841700783333990232e+00,-3.671317575195922611e+00,2.704234444205665966e+01,1.036130598312757058e+02,-1.948329214656419062e+00
1.886288471678506653e+02,1.035532996126234764e+02,4.618409221685906840e-02,-3.522685282482054259e+00,2.441479010673698667e-04,8.886419387620137677e-06,2.720172550871634634e-03,1.841710920965318410e+00,-3.671329010003294258e+00,2.704274086802481136e+01,1.036132100903719504e+02,-1.948341554354742655e+00
1.886316702790960562e+02,1.035534657044913018e+02,4.618377039948692864e-02,-3.522715752818541990e+00,2.441604778944859674e-04,9.001581996545395881e-06,2.720185006362090940e-03,1.841722192899991395e+00,-3.671341704820037855e+00,2.704318158701819996e+01,1.036133771220061135e+02,-1.948355271417665735e+00
1.886320573553017539e+02,1.035534884760800480e+02,4.618372629949581837e-02,-3.522719930373789055e+00,2.441622018848285409e-04,9.017370933697903230e-06,2.720186714366782613e-03,1.841723738530540722e+00,-3.671343443964178554e+00,2.704324201411364470e+01,1.036134000224395209e+02,-1.948357152055998576e+00
1.886324037258369799e+02,1.035535088527129943e+02,4.618368684211637126e-02,-3.522723668563103150e+00,2.441637444920442259e-04,9.031498871267423212e-06,2.720188242802475728e-03,1.841725121647826313e+00,-3.671344999922308006e+00,2.704329608662251871e+01,1.036134205143662541e+02,-1.948358834901289027e+00
1.886327500963722059e+02,1.035535292291077383e+02,4.618364738943357695e-02,-3.522727406708671793e+00,2.441652870189579892e-04,9.045631665200264251e-06,2.720189771283528391e-03,1.841726504791732610e+00,-3.671346555602447825e+00,2.704335015917085272e+01,1.036134410060535203e+02,-1.948360517726215768e+00
1.886333594457413199e+02,1.035535650755258104e+02,4.618357799404160247e-02,-3.522733982902719330e+00,2.441680005011902460e-04,9.070489976784317648e-06,2.720192460360685086e-03,1.841728938140296146e+00,-3.671349291744562482e+00,2.704344528592975294e+01,1.036134770552959168e+02,-1.948363478171967866e+00
1.886357954799480297e+02,1.035537083736338957e+02,4.618330071293628297e-02,-3.522760271614596927e+00,2.441788458765660626e-04,9.169845270710198123e-06,2.720203212055361582e-03,1.841738666913398603e+00,-3.671360221597641083e+00,2.704382558136290982e+01,1.036136211642086522e+02,-1.948375312702604001e+00
1.886387205421647195e+02,1.035538804229163503e+02,4.618296807524272657e-02,-3.522791834863269855e+00,2.441918631867758482e-04,9.289151760398888422e-06,2.720216125090167084e-03,1.841750350453166485e+00,-3.671373327427039701e+00,2.704428222276979454e+01,1.036137941869806127e+02,-1.948389521656172185e+00
1.886389372160727476e+02,1.035538931667861391e+02,4.618294344843732607e-02,-3.522794172785940869e+00,2.441928272158668868e-04,9.297994238492094188e-06,2.720217081751492329e-03,1.841751215986534795e+00,-3.671374297452483226e+00,2.704431604858220339e+01,1.036138070029580405e+02,-1.948390574126252162e+00
1.886390158143021267e+02,1.035538977895882766e+02,4.618293451554410234e-02,-3.522795020860650439e+00,2.441931769086267703e-04,9.301199251777708300e-06,2.720217428783754630e-03,1.841751529960414580e+00,-3.671374649301288429e+00,2.704432831886344601e+01,1.036138116519170325e+02,-1.948390955906672994e+00
1.886390944125315059e+02,1.035539024123781360e+02,4.618292558289269212e-02,-3.522795868933109809e+00,2.441935265972508561e-04,9.304404496133735934e-06,2.720217775818350135e-03,1.841751843935663713e+00,-3.671375001135784188e+00,2.704434058914672434e+01,1.036138163008636752e+02,-1.948391337686047553e+00
1.886398803948252976e+02,1.035539486396013586e+02,4.618283626967809030e-02,-3.522804349533804835e+00,2.441970232560645342e-04,9.336458251864682316e-06,2.720221246292667781e-03,1.841754983763469244e+00,-3.671378518693657611e+00,2.704446329209131861e+01,1.036138627896511650e+02,-1.948395155422129488e+00
1.886403716337589174e+02,1.035539775309922987e+02,4.618278046119823205e-02,-3.522809649794788722e+00,2.441992084578382960e-04,9.356494151880735300e-06,2.720223415457624812e-03,1.841756946225379776e+00,-3.671380716440597602e+00,2.704453998153493899e+01,1.036138918445164734e+02,-1.948397541453912973e+00
1.886410980156369135e+02,1.035540202510405550e+02,4.618269795600059985e-02,-3.522817486987734004e+00,2.442024393612718695e-04,9.386114832617078142e-06,2.720226623110906256e-03,1.841759848163348146e+00,-3.671383965165853525e+00,2.704465338031048560e+01,1.036139348062852719e+02,-1.948401069540270703e+00
1.886419723056140754e+02,1.035540716684845108e+02,4.618259867823028969e-02,-3.522826919758448305e+00,2.442063276827734523e-04,9.421774574079596145e-06,2.720230484180652733e-03,1.841763341157857115e+00,-3.671387873785523670e+00,2.704478986992177525e+01,1.036139865146623009e+02,-1.948405315907475455e+00
1.886440588774310356e+02,1.035541943747054461e+02,4.618236186378960745e-02,-3.522849430787852398e+00,2.442156054447458709e-04,9.506872473389404735e-06,2.720239700138130361e-03,1.841771678188417471e+00,-3.671397194902822125e+00,2.704511561569564648e+01,1.036141099151888056e+02,-1.948415449720468207e+00
1.886442566871363624e+02,1.035542060069644492e+02,4.618233942231750322e-02,-3.522851564780034028e+00,2.442164848373386873e-04,9.514938328950828646e-06,2.720240573908129424e-03,1.841772468599740753e+00,-3.671398078033424550e+00,2.704514649689043893e+01,1.036141216132665051e+02,-1.948416410380638952e+00
1.886446010032217089e+02,1.035542262543893912e+02,4.618230036337829525e-02,-3.522855279264611728e+00,2.442180154834557569e-04,9.528979121344116154e-06,2.720242094865029346e-03,1.841773844444375419e+00,-3.671399615032386432e+00,2.704520025005771444e+01,1.036141419752573114e+02,-1.948418082531229167e+00
1.886446339504026071e+02,1.035542281918281162e+02,4.618229662611988973e-02,-3.522855634696781646e+00,2.442181619449314625e-04,9.530322190566964329e-06,2.720242240405862637e-03,1.841773976098625587e+00,-3.671399762091521524e+00,2.704520539363393894e+01,1.036141439236586450e+02,-1.948418242536196221e+00
1.886449634222115890e+02,1.035542475660965636e+02,4.618225925587251396e-02,-3.522859188996715130e+00,2.442196265197298143e-04,9.543756902849863461e-06,2.720243695836740017e-03,1.841775292654350027e+00,-3.671401232544604376e+00,2.704525682941584463e+01,1.036141634075524536e+02,-1.948419842575742633e+00
1.886482581403014080e+02,1.035544412969024393e+02,4.618188578706162312e-02,-3.522894729816144377e+00,2.442342682713378901e-04,9.678103218344983133e-06,2.720258252399396660e-03,1.841788459533653111e+00,-3.671415923247034474e+00,2.704577118920053280e+01,1.036143582345494849e+02,-1.948435841956710934e+00
1.886632608727104241e+02,1.035553231905226426e+02,4.618019054151079744e-02,-3.523056517282527889e+00,2.443008486479055050e-04,1.028974983117020021e-05,2.720324588518928128e-03,1.841848446217226654e+00,-3.671482500534661408e+00,2.704811340815265908e+01,1.036152451183104688e+02,-1.948508672921849039e+00
1.886914843244530005e+02,1.035569810094860657e+02,4.617702527364605375e-02,-3.523360651700664370e+00,2.444256926877412506e-04,1.143979921445532091e-05,2.720449611125028838e-03,1.841961429045975374e+00,-3.671606334976878827e+00,2.705251984017336753e+01,1.036169123183984624e+02,-1.948645580034147340e+00
1.886919111411639847e+02,1.035570060680660589e+02,4.617697764515517334e-02,-3.523365248809617878e+00,2.444275765819664396e-04,1.145718125207909799e-05,2.720451504111709440e-03,1.841963139005590167e+00,-3.671608193547312826e+00,2.705258647963959007e+01,1.036169375187823931e+02,-1.948647649403979498e+00
1.886919347011490231e+02,1.035570074512715877e+02,4.617697501630311369e-02,-3.523365502564876905e+00,2.444276805680633538e-04,1.145814036283035838e-05,2.720451608605248262e-03,1.841963233395335964e+00,-3.671608296126830151e+00,2.705259015809344092e+01,1.036169389098153459e+02,-1.948647763630844132e+00
1.886919582611340616e+02,1.035570088344760080e+02,4.617697238747275890e-02,-3.523365756319932984e+00,2.444277845537885492e-04,1.145909959581163080e-05,2.720451713098995684e-03,1.841963327785203886e+00,-3.671608398705064502e+00,2.705259383654747296e+01,1.036169403008471903e+02,-1.948647877857613953e+00
1.886921938609844460e+02,1.035570226664589910e+02,4.617694610036293668e-02,-3.523368293859293399e+00,2.444288243905997694e-04,1.146869482791160138e-05,2.720452758047929489e-03,1.841964271690597066e+00,-3.671609424416792500e+00,2.705263062109790795e+01,1.036169542111040158e+02,-1.948649020120108544e+00
1.886945498594882906e+02,1.035571609801716448e+02,4.617668334863508223e-02,-3.523393668130321732e+00,2.444392207148400088e-04,1.156465491777424936e-05,2.720463208683729373e-03,1.841973711415774373e+00,-3.671619674471328754e+00,2.705299846761016980e+01,1.036170933075228220e+02,-1.948660442222826861e+00
1.886949179842545163e+02,1.035571825906844197e+02,4.617664231328260510e-02,-3.523397632675694613e+00,2.444408448048159574e-04,1.157965496707095603e-05,2.720464841783846750e-03,1.841975186483061799e+00,-3.671621274882350683e+00,2.705305594379326806e+01,1.036171150403281160e+02,-1.948662226840552236e+00
1.886950796363123288e+02,1.035571920802721593e+02,4.617662429538905294e-02,-3.523399373583040006e+00,2.444415579514373576e-04,1.158623734105597867e-05,2.720465558931771995e-03,1.841975834228470665e+00,-3.671621977560593386e+00,2.705308118292230546e+01,1.036171245836168708e+02,-1.948663010499928516e+00
1.886952412883701413e+02,1.035572015698075177e+02,4.617660627851721128e-02,-3.523401114480785079e+00,2.444422710805647220e-04,1.159282097469079883e-05,2.720466276089507970e-03,1.841976481979623381e+00,-3.671622680178391995e+00,2.705310642205997596e+01,1.036171341268529602e+02,-1.948663794154840145e+00
1.886968578089482662e+02,1.035572964622801209e+02,4.617642616599204608e-02,-3.523418522929509411e+00,2.444494014096255810e-04,1.165865771664141507e-05,2.720473448206426129e-03,1.841982959807017650e+00,-3.671629703031649594e+00,2.705335881391123820e+01,1.036172295563176675e+02,-1.948671630457993409e+00
1.886973629716289338e+02,1.035573261151034501e+02,4.617636990178035361e-02,-3.523423962872498816e+00,2.444516292786762810e-04,1.167923598087844473e-05,2.720475689694126006e-03,1.841984984245842227e+00,-3.671631896433587006e+00,2.705343768654172365e+01,1.036172593769453414e+02,-1.948674079210969801e+00
1.886978461943971581e+02,1.035573544795849301e+02,4.617631609053762798e-02,-3.523429166463307727e+00,2.444537602284204704e-04,1.169891716117626567e-05,2.720477833920555231e-03,1.841986920812965556e+00,-3.671633994020602643e+00,2.705351313370387700e+01,1.036172879019406707e+02,-1.948676421570304518e+00
1.886983294171653824e+02,1.035573828435981767e+02,4.617626228842415526e-02,-3.523434369968176050e+00,2.444558910218339281e-04,1.171859601722584881e-05,2.720479978234622686e-03,1.841988857431390958e+00,-3.671636091067476126e+00,2.705358858094314201e+01,1.036173164264652939e+02,-1.948678763889660104e+00
1.887022388848370724e+02,1.035576123027175441e+02,4.617582734325649529e-02,-3.523476465266807800e+00,2.444731242538296530e-04,1.187780361339401124e-05,2.720497329824997715e-03,1.842004527343915177e+00,-3.671653037163578048e+00,2.705419898246526245e+01,1.036175471840955993e+02,-1.948697712730460108e+00
1.887269139499172752e+02,1.035590598525883479e+02,4.617309592048283312e-02,-3.523742024666232542e+00,2.445816577093515081e-04,1.288233891891419697e-05,2.720606978622143804e-03,1.842103507188885381e+00,-3.671759178888224895e+00,2.705805172001957715e+01,1.036190029259264804e+02,-1.948817250082684138e+00
1.888225522645097669e+02,1.035646587974128039e+02,4.616273386768794673e-02,-3.524769174402711869e+00,2.449984710852098099e-04,1.677003925759330418e-05,2.721034113944743611e-03,1.842488397997638749e+00,-3.672157283760630886e+00,2.707298648735338276e+01,1.036246335605359405e+02,-1.949279573490547701e+00
1.891649683392632539e+02,1.035845498325307403e+02,4.612855396821308185e-02,-3.528418252516577702e+00,2.464405590893323987e-04,3.061088529838532047e-05,2.722590889241114764e-03,1.843882390929988624e+00,-3.673410071626156626e+00,2.712648284834204659e+01,1.036446372332704300e+02,-1.950921627539486725e+00
1.904105043477378274e+02,1.036547009146607508e+02,4.604222160848118334e-02,-3.541287665718642508e+00,2.510237562225754574e-04,7.980498767634198163e-05,2.728592611295722978e-03,1.849144949250102643e+00,-3.675728228025888722e+00,2.732141598135594407e+01,1.037151862550770005e+02,-1.956707693350607569e+00
1.923969449891377792e+02,1.037584269027651089e+02,4.602375914846754124e-02,-3.560317611738941235e+00,2.561973491774227618e-04,1.537648255589204064e-04,2.739101529502310783e-03,1.858033848522103737e+00,-3.672449589272273052e+00,2.763346883808819854e+01,1.038195026621651351e+02,-1.965249228492728095e+00
1.943984498433702583e+02,1.038512219147393836e+02,4.614421874194663681e-02,-3.577346149469473602e+00,2.588167738631077467e-04,2.214797518988246541e-04,2.750558524222019696e-03,1.867379135609486651e+00,-3.661104868265606438e+00,2.794941560823730953e+01,1.039128280240052646e+02,-1.972878315242855507e+00
1.963999546976027375e+02,1.039308220235110412e+02,4.639154765177670031e-02,-3.591960846940199126e+00,2.589540145127292763e-04,2.812214064485124435e-04,2.762552199734181167e-03,1.876862783796878764e+00,-3.642542197845011653e+00,2.826694830149465076e+01,1.039928848594189787e+02,-1.979415819211480132e+00
1.984014595518352166e+02,1.039962160324068776e+02,4.675099502090448306e-02,-3.603978725219334489e+00,2.567791854813265893e-04,3.321283043131148570e-04,2.774759496511897908e-03,1.886247062198350921e+00,-3.617729544826335353e+00,2.858607803288012406e+01,1.040586555619781706e+02,-1.984785355249269134e+00
2.000000000000000000e+02,1.040378300436065331e+02,4.710772796762553033e-02,-3.611637799746473032e+00,2.535222497898716783e-04,3.660413619735092185e-04,2.784457889907930063e-03,1.893523546987939010e+00,-3.594123696195433038e+00,2.884208677461674242e+01,1.041005102144891055e+02,-1.988205041144193608e+00
